id,last_scraped,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,reviews_per_month
16655180,2021-09-11,22639838,Marcus,t,3.0,3.0,51.51151,-0.04205,Entire rental unit,Entire home/apt,5,$139.00,3,1125,334,42,2017-05-27,2021-07-30,4.9,0.8
16655613,2021-09-11,110112882,Lisa,f,2.0,2.0,51.58553,-0.25404,Private room in tiny house,Private room,4,$37.00,3,1125,311,50,2017-09-24,2019-05-28,4.62,1.04
16655716,2021-09-11,18734654,Alexandra,f,1.0,1.0,51.5036,-0.22904,Entire residential home,Entire home/apt,7,$210.00,90,90,358,2,2017-07-05,2018-05-15,0.0,0.04
16660600,2021-09-11,4813934,Kimberley,f,12.0,12.0,51.5161,-0.17458,Entire residential home,Entire home/apt,16,"$1,093.00",1,1125,159,11,2017-05-01,2018-06-19,4.45,0.21
16668270,2021-09-11,27394016,Susana,f,1.0,1.0,51.49765,-0.19363,Private room in rental unit,Private room,2,$71.00,1,1125,319,24,2017-08-30,2019-08-29,4.58,0.49
16669351,2021-09-12,104223754,Marie,f,2.0,2.0,51.47318,-0.23937,Private room in residential home,Private room,2,$100.00,1,14,267,9,2018-07-20,2020-01-25,4.56,0.23
16670064,2021-09-11,68183977,Luca,t,11.0,11.0,51.51014,-0.05284,Entire rental unit,Entire home/apt,8,$214.00,2,175,94,48,2017-12-20,2020-03-12,4.79,1.06
16670100,2021-09-12,104223754,Marie,f,2.0,2.0,51.47265,-0.23974,Private room in residential home,Private room,2,$90.00,1,14,364,3,2019-01-21,2019-07-01,5.0,0.09
16671649,2021-09-12,38964854,Kittles,f,1.0,1.0,51.41875,-0.2318,Entire rental unit,Entire home/apt,4,$125.00,3,1125,254,8,2019-08-03,2017-04-16,4.86,0.31
16673248,2021-09-11,20935401,Anna,f,1.0,1.0,51.5468,-0.18763,Private room in residential home,Private room,4,$84.00,2,31,143,158,2017-03-09,2020-03-20,4.77,2.88
16673310,2021-09-11,22115472,Maya,f,10.0,10.0,51.51695,-0.16857,Entire residential home,Entire home/apt,10,$301.00,1,1125,313,1,2017-06-10,2017-06-10,2.0,0.02
16674189,2021-09-12,27177156,Jackson,f,1.0,1.0,51.5417,-0.25489,Private room in rental unit,Private room,2,$299.00,1,32,179,19,2017-01-17,2019-10-20,4.89,0.34
16676789,2021-09-11,20001519,VanZyl,t,51.0,51.0,51.47117,-0.16621,Entire residential home,Entire home/apt,6,$529.00,3,999,347,14,2018-12-09,2019-10-17,5.0,0.42
16682490,2021-09-11,12754357,Moshe,f,6.0,6.0,51.51368,-0.16293,Private room in rental unit,Private room,2,$59.00,2,1124,122,157,2017-01-15,2020-07-28,4.76,2.77
16686627,2021-09-11,1022500,Thomas,f,3.0,3.0,51.46223,-0.11405,Entire rental unit,Entire home/apt,5,$109.00,3,1125,209,5,2017-07-23,2019-11-24,4.0,0.1
16686637,2021-09-11,14479360,Alex,f,0.0,0.0,51.56525,-0.12975,Private room in rental unit,Private room,2,$80.00,2,10,89,1,2020-03-31,2020-03-31,5.0,0.06
16687487,2021-09-11,29024847,Sarah,f,43.0,43.0,51.51288,-0.13114,Entire rental unit,Entire home/apt,4,$113.00,4,90,360,16,2017-07-14,2017-12-13,4.5,0.32
16688330,2021-09-12,110347685,Elizabeth,f,1.0,1.0,51.41115,0.00581,Private room in residential home,Private room,1,$30.00,2,1125,171,29,2017-02-11,2018-07-15,4.52,0.52
16688950,2021-09-11,110496825,Alex,f,1.0,1.0,51.48938,-0.21117,Shared room in rental unit,Shared room,2,$78.00,1,31,364,1,2017-01-23,2017-01-23,0.0,0.02
16693275,2021-09-11,110553232,Nursel,t,2.0,2.0,51.5386,-0.10042,Entire rental unit,Entire home/apt,4,$90.00,3,1125,310,31,2018-08-11,2019-10-05,4.81,0.82
16695647,2021-09-11,110572028,Cem,f,0.0,0.0,51.53106,-0.07684,Private room in condominium (condo),Private room,1,$30.00,6,120,348,16,2017-04-02,2021-07-31,4.75,0.3
16696717,2021-09-11,110585468,Ian,f,1.0,1.0,51.5138,-0.13791,Entire rental unit,Entire home/apt,4,$128.00,4,365,304,45,2017-10-21,2020-11-09,4.64,0.95
16697249,2021-09-12,110592352,Aneta,f,1.0,1.0,51.44443,-0.34992,Private room in rental unit,Private room,2,$29.00,2,31,102,60,2017-07-09,2019-11-02,4.66,1.18
16698551,2021-09-11,3133774,Enrico,t,4.0,4.0,51.52754,-0.17079,Private room in guest suite,Private room,4,$99.00,2,300,284,39,2017-08-06,2018-10-11,4.87,0.78
16699080,2021-09-12,13326068,Henry,t,6.0,6.0,51.3745,-0.1202,Entire rental unit,Entire home/apt,2,$89.00,9,360,347,16,2017-02-05,2019-09-14,4.63,0.29
16699637,2021-09-11,3503937,Naj,f,2.0,2.0,51.52425,-0.06863,Entire loft,Entire home/apt,10,$501.00,28,1125,294,62,2017-04-23,2020-03-13,4.87,1.16
16700032,2021-09-11,110618503,Alexis,f,0.0,0.0,51.52274,-0.22187,Private room in rental unit,Private room,1,$44.00,90,1125,270,41,2017-11-26,2020-09-05,4.88,0.89
16703314,2021-09-11,110250725,Christina,f,59.0,59.0,51.51798,-0.15456,Room in serviced apartment,Hotel room,4,$357.00,2,1125,183,27,2018-06-13,2019-09-23,4.33,0.68
16704893,2021-09-12,91172369,Anh,f,3.0,3.0,51.52586,0.01613,Private room in residential home,Private room,1,$35.00,1,360,348,25,2019-04-15,2020-02-20,4.68,0.85
16705466,2021-09-12,40465704,Claudine,t,1.0,1.0,51.45745,-0.24287,Private room in rental unit,Private room,2,$55.00,2,1125,241,36,2017-09-25,2019-09-11,5.0,0.75
16714002,2021-09-11,1530544,Yanti,f,3.0,3.0,51.57206,-0.18831,Private room in rental unit,Private room,1,$34.00,4,1125,174,2,2019-04-17,2019-09-13,5.0,0.07
16715324,2021-09-11,42653212,Cindy,f,47.0,47.0,51.49137,-0.16506,Entire serviced apartment,Entire home/apt,4,$173.00,3,90,197,11,2018-04-24,2021-08-11,4.82,0.27
16716169,2021-09-11,110780194,Gilly,t,1.0,1.0,51.47712,-0.1487,Private room in guesthouse,Private room,2,$60.00,2,1125,298,280,2017-03-27,2020-03-13,4.83,5.15
16716437,2021-09-11,110780958,Sheila,f,2.0,2.0,51.51388,-0.14201,Entire rental unit,Entire home/apt,6,$445.00,2,120,365,30,2017-10-29,2019-01-05,4.73,0.64
16716732,2021-09-11,110787354,Sian,f,1.0,1.0,51.57449,-0.12296,Private room in rental unit,Private room,1,$26.00,2,60,65,76,2017-11-18,2020-08-12,4.81,1.64
16717661,2021-09-12,44283494,Julie,f,2.0,2.0,51.31677,-0.158,Private room in residential home,Private room,2,$29.00,3,1125,196,20,2017-04-13,2018-09-30,4.95,0.37
16718607,2021-09-11,42653212,Cindy,f,47.0,47.0,51.49312,-0.16545,Room in serviced apartment,Hotel room,2,$154.00,3,91,252,4,2017-05-21,2017-06-02,4.75,0.08
16720120,2021-09-11,110820849,Monica,t,1.0,1.0,51.50275,-0.21591,Entire rental unit,Entire home/apt,4,$73.00,2,1125,295,52,2018-07-21,2021-08-31,4.83,1.36
16720428,2021-09-11,100101017,Ashraf,f,4.0,4.0,51.51293,-0.06249,Private room in rental unit,Private room,1,$35.00,1,1125,80,201,2017-02-26,2019-11-03,4.84,3.63
16723264,2021-09-11,4325599,Ian,t,6.0,6.0,51.50905,-0.12482,Entire rental unit,Entire home/apt,4,$340.00,1,1125,310,2,2017-06-28,2018-07-26,5.0,0.04
16724257,2021-09-12,108609910,Ebba,f,3.0,3.0,51.50378,-0.33418,Private room in residential home,Private room,1,$26.00,5,42,78,28,2017-01-26,2021-06-06,4.79,0.5
16729101,2021-09-11,42653212,Cindy,f,47.0,47.0,51.49325,-0.16574,Room in serviced apartment,Hotel room,4,$145.00,3,91,317,11,2017-03-05,2019-09-25,4.73,0.2
16730237,2021-09-11,57989340,Gareth,f,43.0,43.0,51.54549,-0.20918,Private room in residential home,Private room,2,$28.00,2,400,358,4,2017-05-02,2021-05-24,4.25,0.08
16731086,2021-09-12,110937451,Rian,f,2.0,2.0,51.41941,-0.25337,Entire bungalow,Entire home/apt,3,$90.00,3,60,56,26,2017-02-26,2017-05-28,4.88,0.47
16731262,2021-09-11,107557456,Greg,f,13.0,13.0,51.51499,-0.13498,Private room in rental unit,Private room,2,$63.00,1,7,179,7,2020-09-11,2021-08-22,4.29,0.57
16732936,2021-09-11,68208776,Karin,f,5.0,5.0,51.49055,-0.23091,Private room in residential home,Private room,2,$59.00,5,1125,128,38,2017-02-24,2019-06-10,4.68,0.69
16734055,2021-09-11,110965616,Mustafa,f,3.0,3.0,51.48523,-0.18719,Entire rental unit,Entire home/apt,2,$90.00,2,1125,353,29,2017-06-11,2018-08-03,4.39,0.56
16742595,2021-09-10,1616806,Rob,t,9.0,9.0,51.5896,-0.05722,Entire rental unit,Entire home/apt,4,$106.00,5,1125,56,40,2017-05-31,2021-07-17,4.95,0.77
16744895,2021-09-11,5373681,Daisy,f,4.0,4.0,51.50692,-0.2351,Entire residential home,Entire home/apt,6,$280.00,4,365,62,65,2017-05-27,2021-07-24,4.83,1.24
16746963,2021-09-11,37979616,Sher,f,2.0,2.0,51.58752,-0.20129,Private room in residential home,Private room,2,$42.00,2,1125,93,51,2017-08-23,2019-09-12,4.47,1.03
16748079,2021-09-11,4464739,Alan,f,2.0,2.0,51.52916,-0.10878,Private room in rental unit,Private room,2,$98.00,3,1125,71,23,2017-02-19,2020-03-11,4.86,0.41
16759658,2021-09-12,30218516,Helen,f,1.0,1.0,51.3964,-0.26606,Private room in residential home,Private room,2,$75.00,1,1125,179,2,2017-07-16,2019-02-17,5.0,0.04
16759676,2021-09-11,82436841,Max And Billie,f,20.0,20.0,51.50991,-0.19501,Entire rental unit,Entire home/apt,1,$75.00,1,1125,199,187,2017-04-08,2021-08-26,4.48,3.47
16761768,2021-09-11,111244391,Alex,f,1.0,1.0,51.49092,-0.20536,Private room in rental unit,Private room,1,$80.00,1,1125,365,1,2018-07-08,2018-07-08,1.0,0.03
16763118,2021-09-11,50189166,Myers Family,f,3.0,3.0,51.56009,-0.12577,Entire residential home,Entire home/apt,7,$230.00,6,21,243,5,2017-07-28,2019-07-28,5.0,0.1
16763400,2021-09-11,21518601,Colin,f,5.0,5.0,51.50819,-0.06887,Entire rental unit,Entire home/apt,4,$115.00,5,1124,86,27,2018-04-17,2019-10-29,4.63,0.65
16765796,2021-09-12,111288497,Bola,f,1.0,1.0,51.57053,-0.35361,Private room in residential home,Private room,1,$25.00,1,186,238,83,2019-09-17,2019-06-12,4.23,3.43
16765805,2021-09-12,111285452,Colin,f,4.0,4.0,51.47044,-0.38161,Private room in rental unit,Private room,2,$40.00,1,1125,179,2,2017-02-19,2018-07-15,2.0,0.04
16767973,2021-09-11,17781123,Tanesha,f,4.0,4.0,51.45637,-0.117,Private room in townhouse,Private room,2,$35.00,7,1125,123,56,2017-06-27,2019-07-25,4.8,1.09
16768768,2021-09-11,96333789,Tom & Mary,f,9.0,9.0,51.52261,-0.07737,Entire rental unit,Entire home/apt,6,$220.00,1,1120,240,70,2017-01-15,2019-08-20,4.4,1.23
16770315,2021-09-11,63001081,Anh Tuan,f,1.0,1.0,51.49742,-0.09572,Entire rental unit,Entire home/apt,2,$121.00,7,89,65,40,2017-08-04,2018-07-16,4.93,0.8
16773432,2021-09-11,13418061,Valeria,f,1.0,1.0,51.51141,-0.0377,Entire rental unit,Entire home/apt,2,$55.00,7,62,121,3,2017-06-19,2017-01-25,5.0,0.06
16774265,2021-09-12,1556835,Fenella,f,3.0,3.0,51.41935,-0.07357,Private room in rental unit,Private room,2,$45.00,2,21,177,1,2021-06-09,2021-06-09,4.0,0.31
16775329,2021-09-11,37654475,Selina And Tony,f,1.0,1.0,51.51838,-0.22581,Entire residential home,Entire home/apt,6,$132.00,2,365,216,48,2017-06-11,2020-10-24,4.81,0.93
16775799,2021-09-11,3690609,Zoe,f,1.0,1.0,51.54208,-0.06237,Entire rental unit,Entire home/apt,4,$150.00,4,42,129,1,2017-03-25,2017-03-25,5.0,0.02
16779100,2021-09-11,111436465,Robert,f,2.0,2.0,51.47193,-0.20448,Shared room in residential home,Shared room,2,$55.00,1,7,89,6,2017-02-20,2017-05-11,4.8,0.11
16780542,2021-09-12,111455315,Silvano,f,1.0,1.0,51.42966,-0.35218,Entire cabin,Entire home/apt,2,$63.00,1,1125,346,81,2018-05-21,2018-03-13,4.78,2.01
16782101,2021-09-11,100101017,Ashraf,f,4.0,4.0,51.51302,-0.06106,Private room in rental unit,Private room,2,$45.00,2,1125,74,183,2017-04-23,2020-02-02,4.66,3.42
16785976,2021-09-11,111517731,Flora,f,1.0,1.0,51.51119,-0.19934,Entire rental unit,Entire home/apt,4,$250.00,5,30,253,13,2017-03-05,2017-06-30,5.0,0.24
16787058,2021-09-11,111532337,Darren James,f,1.0,1.0,51.49332,-0.18168,Entire rental unit,Entire home/apt,2,$999.00,2,1125,364,1,2017-05-19,2017-05-19,0.0,0.02
16789209,2021-09-12,78858475,Leti,f,1.0,1.0,51.51062,-0.28444,Private room in residential home,Private room,2,$46.00,1,4,87,24,2017-01-29,2017-04-14,4.58,0.43
16793032,2021-09-11,5762659,James,t,1.0,1.0,51.47159,-0.15753,Private room in rental unit,Private room,2,$38.00,2,1125,340,10,2019-10-10,2021-07-25,5.0,0.43
16793113,2021-09-10,77502667,Stephen,f,2.0,2.0,51.46196,-0.00791,Private room in residential home,Private room,1,$24.00,365,365,83,3,2018-01-08,2018-10-16,4.0,0.07
16794401,2021-09-11,5269923,C. Daniela,f,3.0,3.0,51.57596,-0.1486,Private room in rental unit,Private room,1,$100.00,1,1125,364,4,2017-04-16,2017-07-30,3.5,0.07
16794537,2021-09-11,51012810,瀚 (Han),f,1.0,1.0,51.51324,-0.13023,Private room in rental unit,Private room,1,$100.00,5,1125,314,101,2017-04-07,2019-11-28,4.76,1.87
16801330,2021-09-12,2713883,Roza,f,12.0,12.0,51.53498,0.00804,Private room in residential home,Private room,2,$25.00,4,1124,337,16,2018-07-06,2018-08-28,4.53,0.41
16803072,2021-09-11,110615877,Aliya,f,2.0,2.0,51.45384,-0.07615,Entire townhouse,Entire home/apt,6,$186.00,30,1125,197,21,2017-03-05,2019-08-10,5.0,0.38
16804711,2021-09-11,4335410,Fabiana,f,3.0,3.0,51.52591,-0.20298,Private room in rental unit,Private room,1,$45.00,1,1125,159,1,2017-02-06,2017-02-06,5.0,0.02
16805616,2021-09-11,106270570,Cristine,f,0.0,0.0,51.51586,-0.17357,Entire residential home,Entire home/apt,8,$256.00,2,1125,64,31,2017-09-10,2019-07-15,4.35,0.64
16806224,2021-09-12,111753522,Paru,f,1.0,1.0,51.58391,-0.0033,Private room in rental unit,Private room,2,$30.00,3,1125,348,82,2017-11-05,2019-10-08,4.87,1.75
16809327,2021-09-11,111786259,Patsy,t,1.0,1.0,51.52577,-0.12578,Private room in rental unit,Private room,1,$79.00,1,20,345,173,2019-04-07,2020-02-29,4.85,5.84
16811105,2021-09-11,64995499,Adam,t,25.0,25.0,51.59793,-0.17098,Entire rental unit,Entire home/apt,2,$32.00,14,1125,350,21,2017-05-30,2018-07-02,4.43,0.4
16818091,2021-09-11,4209940,Globe,f,32.0,32.0,51.53651,-0.14355,Entire rental unit,Entire home/apt,2,$173.00,1,1125,83,3,2018-07-11,2019-03-30,4.67,0.08
16823599,2021-09-11,111252574,Inez,f,4.0,4.0,51.53634,-0.21945,Private room in residential home,Private room,2,$40.00,1,1125,365,8,2017-04-30,2017-02-21,3.71,0.15
16825932,2021-09-11,111958804,Lawrence,f,1.0,1.0,51.43856,-0.17045,Entire rental unit,Entire home/apt,2,$45.00,5,60,70,3,2017-02-07,2018-04-03,0.0,0.05
16827028,2021-09-11,16100354,Nichola,f,3.0,3.0,51.43231,-0.18046,Entire rental unit,Entire home/apt,12,$137.00,2,1125,355,51,2017-03-21,2018-05-24,4.32,0.94
16834583,2021-09-11,112053528,Iraida,t,1.0,1.0,51.49503,-0.18675,Entire rental unit,Entire home/apt,3,$149.00,2,100,161,33,2019-10-09,2019-10-13,4.88,1.41
16836451,2021-09-11,112071190,Angie,f,1.0,1.0,51.51142,-0.07429,Entire rental unit,Entire home/apt,2,$90.00,7,90,246,1,2017-09-12,2017-09-12,5.0,0.02
16845080,2021-09-11,5699208,Natalia,t,3.0,3.0,51.5194,-0.12368,Private room in rental unit,Private room,3,$154.00,7,365,349,40,2018-06-30,2019-11-22,5.0,1.03
16849707,2021-09-12,13015578,Dr Michael,f,3.0,3.0,51.60273,-0.20123,Private room in residential home,Private room,1,$27.00,3,1125,171,16,2017-08-13,2017-08-19,5.0,0.32
16850642,2021-09-11,37239633,Lucy,t,2.0,2.0,51.48619,-0.23148,Entire townhouse,Entire home/apt,5,$190.00,30,90,50,2,2017-02-28,2019-03-27,5.0,0.04
16852086,2021-09-11,60056087,James,f,5.0,5.0,51.49219,-0.13906,Entire rental unit,Entire home/apt,9,$185.00,1,1125,324,11,2017-06-27,2019-05-27,4.0,0.21
16855570,2021-09-11,13092616,Aj,t,7.0,7.0,51.5401,-0.13959,Private room in residential home,Private room,4,$109.00,1,1125,269,8,2017-06-11,2020-02-23,5.0,0.15
16855896,2021-09-11,85267030,Jamil,f,1.0,1.0,51.51405,-0.15009,Entire rental unit,Entire home/apt,4,$369.00,5,1125,364,1,2017-09-07,2017-09-07,0.0,0.02
16855926,2021-09-11,13092616,Aj,t,7.0,7.0,51.54131,-0.1398,Private room in residential home,Private room,5,$110.00,1,1125,251,37,2017-05-07,2021-05-01,4.56,0.7
16856287,2021-09-11,13092616,Aj,t,7.0,7.0,51.54012,-0.13848,Private room in residential home,Private room,6,$120.00,1,1125,223,37,2017-07-25,2019-12-14,4.69,0.74
16858359,2021-09-11,112308877,Matt,f,1.0,1.0,51.53373,-0.02981,Private room in rental unit,Private room,2,$65.00,2,90,262,9,2017-03-16,2019-09-24,5.0,0.16
16864847,2021-09-11,20799559,Sam,f,1.0,1.0,51.45545,-0.18268,Entire residential home,Entire home/apt,6,$325.00,5,17,320,20,2018-02-17,2021-07-28,5.0,0.46
16866660,2021-09-11,3809876,Alessandra,f,0.0,0.0,51.49304,-0.18581,Entire rental unit,Entire home/apt,6,$250.00,4,90,332,9,2019-07-20,2021-07-23,4.89,0.34
16868346,2021-09-12,35215305,Barry,t,2.0,2.0,51.3961,-0.29605,Private room in residential home,Private room,8,$250.00,4,365,279,10,2019-06-02,2021-07-03,5.0,0.36
16868742,2021-09-11,63001081,Anh Tuan,f,1.0,1.0,51.49758,-0.09669,Entire rental unit,Entire home/apt,2,$125.00,7,89,65,19,2018-08-15,2018-10-18,4.95,0.51
16869854,2021-09-11,14685725,Alex,f,1.0,1.0,51.55992,-0.07821,Private room in residential home,Private room,3,$75.00,1,14,358,10,2017-04-26,2019-07-05,5.0,0.19
16870701,2021-09-12,112433155,Susan,f,1.0,1.0,51.46651,-0.23424,Private room in rental unit,Private room,1,$30.00,1,2,100,5,2017-02-26,2020-09-20,5.0,0.09
16872858,2021-09-11,111252574,Inez,f,4.0,4.0,51.53809,-0.22238,Private room in residential home,Private room,1,$26.00,1,1125,162,88,2018-12-14,2020-01-02,4.57,2.63
16874160,2021-09-12,112473278,Marc,f,1.0,1.0,51.37315,-0.18445,Private room in rental unit,Private room,2,$40.00,1,90,89,83,2017-04-28,2018-05-22,4.57,1.56
16874511,2021-09-12,2009685,Carmen,t,3.0,3.0,51.65108,-0.15114,Private room in rental unit,Private room,1,$25.00,7,1125,338,11,2017-09-29,2020-03-12,5.0,0.23
16877059,2021-09-11,86237706,Bente,f,1.0,1.0,51.44015,-0.20414,Private room in residential home,Private room,2,$45.00,1,1125,158,20,2017-09-10,2020-02-22,4.9,0.41
16877759,2021-09-11,46939433,Nick,f,0.0,0.0,51.55396,-0.05762,Entire rental unit,Entire home/apt,2,$85.00,30,1125,40,8,2017-06-07,2017-07-17,4.83,0.15
16878663,2021-09-11,82856792,Aparecida,t,2.0,2.0,51.568,-0.10099,Private room in rental unit,Private room,1,$59.00,7,22,338,22,2017-11-05,2021-08-28,4.68,0.47
16878826,2021-09-12,16709719,Lauren,t,1.0,1.0,51.54628,-0.03043,Private room in rental unit,Private room,2,$30.00,2,1125,286,100,2018-04-08,2019-10-28,4.96,2.39
16879838,2021-09-11,102346444,Abi,f,2.0,2.0,51.52732,-0.19693,Private room in rental unit,Private room,2,$34.00,1,1125,274,61,2017-07-24,2019-09-15,4.62,1.21
16881957,2021-09-11,112562587,Aisling,f,1.0,1.0,51.50061,-0.07851,Entire rental unit,Entire home/apt,2,$145.00,2,1125,287,58,2017-02-26,2021-08-31,4.95,1.05
16883418,2021-09-11,27743654,Luciano,f,1.0,1.0,51.49783,-0.01932,Private room in rental unit,Private room,1,$60.00,4,90,163,18,2017-04-29,2020-01-04,4.94,0.34
16884220,2021-09-11,112596505,Alan,t,1.0,1.0,51.5334,-0.23501,Private room in residential home,Private room,2,$25.00,1,1125,197,133,2017-04-25,2019-09-04,4.85,2.49
16888133,2021-09-11,112643776,Gabriella,f,1.0,1.0,51.52413,-0.19571,Private room in rental unit,Private room,2,$38.00,3,30,83,116,2017-05-14,2019-12-29,4.81,2.2
16889421,2021-09-11,21917428,Vivien,f,2.0,2.0,51.49824,-0.23173,Entire townhouse,Entire home/apt,5,$240.00,5,1125,267,4,2019-04-20,2021-08-27,4.67,0.14
16890103,2021-09-11,111436465,Robert,f,2.0,2.0,51.47387,-0.2044,Shared room in residential home,Shared room,2,$60.00,1,6,89,1,2017-03-12,2017-03-12,5.0,0.02
16891527,2021-09-11,95592253,Richard,t,1.0,1.0,51.49116,-0.26293,Entire rental unit,Entire home/apt,6,$170.00,5,35,269,38,2018-01-22,2020-01-03,5.0,0.86
16891732,2021-09-12,36559542,Elineia,f,2.0,2.0,51.39283,0.00205,Private room in rental unit,Private room,1,$33.00,2,31,356,43,2018-03-25,2019-11-15,4.9,1.02
16892168,2021-09-11,9527523,Mary Ann,f,2.0,2.0,51.48842,-0.20607,Private room in rental unit,Private room,4,$120.00,2,1125,325,123,2017-04-17,2020-01-25,4.85,2.29
16892780,2021-09-11,27687646,Ella,t,1.0,1.0,51.56533,-0.05099,Private room in rental unit,Private room,2,$37.00,7,1125,326,40,2019-05-05,2019-12-18,4.85,1.39
16894414,2021-09-12,65511902,Mark,t,1.0,1.0,51.4043,-0.05488,Private room in rental unit,Private room,2,$38.00,2,35,285,62,2017-02-17,2018-07-07,4.94,1.11
16894514,2021-09-11,112723524,Edouard,f,0.0,0.0,51.52442,-0.17092,Entire rental unit,Entire home/apt,3,$94.00,3,1125,269,4,2019-12-05,2021-09-05,4.75,0.19
16894982,2021-09-11,112728822,Lizzy,f,2.0,2.0,51.55027,-0.2209,Private room in residential home,Private room,2,$45.00,1,7,53,112,2017-03-05,2019-10-07,4.7,2.03
16895443,2021-09-11,7893686,Rosemary,t,2.0,2.0,51.51068,-0.15297,Entire rental unit,Entire home/apt,4,$399.00,3,364,246,25,2019-04-14,2020-12-28,4.92,0.85
16897911,2021-09-12,112762771,Ray,f,1.0,1.0,51.48767,0.05422,Private room in residential home,Private room,1,$22.00,90,112500,180,1,2017-10-12,2017-10-12,5.0,0.02
16903305,2021-09-11,110250725,Christina,f,59.0,59.0,51.52092,-0.15545,Room in serviced apartment,Hotel room,8,$900.00,3,1125,166,27,2017-03-05,2019-11-15,4.96,0.49
16903832,2021-09-12,112834159,Christine,f,1.0,1.0,51.55121,0.19616,Private room in residential home,Private room,2,$44.00,1,14,365,9,2017-03-10,2019-06-23,5.0,0.16
16904406,2021-09-11,55015763,Caroline,f,1.0,1.0,51.45449,-0.09711,Private room in residential home,Private room,2,$38.00,2,9,178,43,2017-04-12,2019-05-22,4.93,0.8
16905113,2021-09-11,6994722,Claire,f,1.0,1.0,51.53417,-0.05394,Entire rental unit,Entire home/apt,2,$110.00,10,1125,133,23,2017-05-21,2019-03-17,4.91,0.44
16905767,2021-09-12,112853959,Lou,f,3.0,3.0,51.48015,-0.0766,Private room in rental unit,Private room,2,$36.00,2,1125,264,200,2017-05-12,2020-03-15,4.61,3.79
16906714,2021-09-11,112859448,Denize,t,3.0,3.0,51.56952,-0.09543,Entire rental unit,Entire home/apt,10,$200.00,3,28,148,44,2017-05-28,2019-07-28,4.73,0.84
16906771,2021-09-11,57989340,Gareth,f,43.0,43.0,51.5456,-0.20838,Shared room in residential home,Shared room,14,$15.00,2,400,362,13,2019-05-08,2018-07-09,4.25,0.45
16907014,2021-09-12,20483686,Jane,t,1.0,1.0,51.42146,-0.31674,Private room in guesthouse,Private room,4,$75.00,2,1125,240,117,2017-07-12,2019-08-21,4.97,2.3
16907243,2021-09-11,25745780,Avey,t,2.0,2.0,51.52141,-0.13918,Entire rental unit,Entire home/apt,2,$69.00,1,1125,332,27,2017-05-19,2018-11-23,4.38,0.51
16907584,2021-09-11,112859448,Denize,t,3.0,3.0,51.56992,-0.09716,Entire rental unit,Entire home/apt,6,$120.00,3,28,279,52,2017-05-01,2020-03-16,4.75,0.98
16907814,2021-09-11,112869528,Gwen,f,0.0,0.0,51.41804,-0.17533,Private room in residential home,Private room,2,$25.00,1,3,55,10,2019-12-24,2021-07-04,4.7,0.48
16908046,2021-09-11,9858130,Nick,f,1.0,1.0,51.4859,-0.11919,Entire residential home,Entire home/apt,4,$93.00,14,1125,164,15,2017-03-27,2019-09-14,4.53,0.28
16909230,2021-09-11,77455943,Cindy,t,2.0,2.0,51.51596,-0.18063,Entire residential home,Entire home/apt,12,$243.00,5,99,76,15,2017-06-25,2017-08-23,4.36,0.29
16910571,2021-09-12,52568831,Darren,f,3.0,3.0,51.53607,0.08326,Private room in residential home,Private room,1,$20.00,1,1125,254,1,2019-09-26,2019-09-26,3.0,0.04
16912097,2021-09-11,6982801,Peter,t,18.0,18.0,51.51706,-0.12402,Private room in rental unit,Private room,2,$49.00,1,1125,328,74,2017-07-15,2021-05-04,4.62,1.46
16913106,2021-09-11,60976093,Zoe,f,1.0,1.0,51.47322,-0.05704,Entire residential home,Entire home/apt,6,$95.00,30,1125,111,7,2017-08-20,2018-08-11,4.71,0.14
16920483,2021-09-11,113007837,William,f,1.0,1.0,51.47197,-0.16143,Private room in rental unit,Private room,2,$60.00,5,6,363,1,2018-06-24,2018-06-24,0.0,0.03
16921576,2021-09-11,2125620,Altido,f,59.0,59.0,51.52999,-0.10283,Entire rental unit,Entire home/apt,3,$148.00,5,1001,94,23,2017-01-29,2019-10-17,4.3,0.41
16923421,2021-09-11,6233463,Sigi,f,1.0,1.0,51.45704,-0.07353,Entire residential home,Entire home/apt,9,$275.00,5,14,64,13,2018-12-30,2018-08-01,4.92,0.4
16924696,2021-09-11,83740964,Ali,f,127.0,127.0,51.51278,-0.1849,Entire rental unit,Entire home/apt,4,$99.00,3,330,172,40,2017-02-22,2020-11-22,4.33,0.72
16925261,2021-09-11,113057555,Felicia,f,1.0,1.0,51.47422,-0.21539,Private room in bed and breakfast,Private room,1,$50.00,3,60,83,3,2017-07-15,2018-11-24,4.5,0.06
16927368,2021-09-11,50811272,Gemma,f,2.0,2.0,51.52811,-0.01757,Entire rental unit,Entire home/apt,2,$85.00,60,90,253,1,2017-04-19,2017-04-19,5.0,0.02
16935958,2021-09-11,237489,Natalie,t,4.0,4.0,51.50371,-0.09403,Entire rental unit,Entire home/apt,2,$250.00,2,1125,338,16,2017-10-13,2019-12-08,5.0,0.34
16936728,2021-09-11,42492023,Mark,f,7.0,7.0,51.52472,-0.09185,Entire loft,Entire home/apt,4,$210.00,3,120,293,35,2017-08-27,2020-05-31,4.75,0.71
